Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
12.7950,Stabilizing on Target (t = 1.3s),1.2950,0.00978,0.83,"[1, 2, 3, 4, 5, 6]",0.0022,12.8000
12.8450,Stabilizing on Target (t = 1.3s),1.3450,0.00925,0.81,"[1, 2, 3, 4, 5, 6]",0.0024,12.8500
12.8950,Stabilizing on Target (t = 1.4s),1.3950,0.00872,0.79,"[1, 2, 3, 5, 6]",0.0022,12.9000
12.9450,Stabilizing on Target (t = 1.4s),1.4450,0.00824,0.77,"[1, 2, 3, 4, 5, 6]",0.0021,12.9500
12.9950,Stabilizing on Target (t = 1.5s),1.4950,0.00782,0.76,"[1, 2, 3, 4, 5, 6]",0.0022,13.0000
13.0450,Stabilizing on Target (t = 1.5s),1.5450,0.00740,0.74,"[1, 2, 3, 4, 5, 6]",0.0021,13.0500
13.0950,Stabilizing on Target (t = 1.6s),1.5950,0.00698,0.73,"[1, 2, 3, 4, 5, 6]",0.0022,13.1000
13.1450,Stabilizing on Target (t = 1.6s),1.6450,0.00656,0.71,"[1, 3, 4, 5, 6]",0.0022,13.1500
13.1950,Stabilizing on Target (t = 1.7s),1.6950,0.00617,0.70,"[1, 2, 3, 5, 6]",0.0021,13.2000
13.2450,Stabilizing on Target (t = 1.7s),1.7450,0.00586,0.68,"[1, 2, 3, 4, 5, 6]",0.0022,13.2500
13.2950,Stabilizing on Target (t = 1.8s),1.7950,0.00561,0.67,"[1, 2, 3, 4, 5, 6]",0.0021,13.3000
13.3450,Stabilizing on Target (t = 1.8s),1.8450,0.00535,0.65,"[1, 2, 3, 4, 5, 6]",0.0022,13.3500
13.3950,Stabilizing on Target (t = 1.9s),1.8950,0.00510,0.64,"[1, 2, 3, 4, 5, 6]",0.0023,13.4000
13.4450,Stabilizing on Target (t = 1.9s),1.9450,0.00485,0.63,"[1, 2, 3, 4, 5, 6]",0.0021,13.4500
13.4950,Stabilizing on Target (t = 2.0s),1.9950,0.00460,0.61,"[1, 2, 3, 4, 5, 6]",0.0021,13.5000
13.5450,Stabilizing on Target (t = 2.0s),2.0450,0.00434,0.60,"[1, 2, 3, 4, 6]",0.0022,13.5500
13.5950,Stabilizing on Target (t = 2.1s),2.0950,0.00408,0.59,"[1, 2, 3, 4, 5, 6]",0.0023,13.6000
13.6450,Stabilizing on Target (t = 2.1s),2.1450,0.00379,0.58,"[1, 2, 3, 5]",0.0022,13.6500
13.6950,Stabilizing on Target (t = 2.2s),2.1950,0.00358,0.56,"[1, 2, 3, 4, 5, 6]",0.0021,13.7000
13.7450,Stabilizing on Target (t = 2.2s),2.2450,0.00343,0.55,"[1, 2, 3, 4, 5, 6]",0.0021,13.7500
13.7950,Stabilizing on Target (t = 2.3s),2.2950,0.00329,0.54,"[1, 2, 3, 4, 5, 6]",0.0021,13.8000
13.8450,Stabilizing on Target (t = 2.3s),2.3450,0.00314,0.53,"[1, 2, 3, 4, 5, 6]",0.0022,13.8500
13.8950,Stabilizing on Target (t = 2.4s),2.3950,0.00300,0.52,"[1, 2, 3, 4, 5, 6]",0.0021,13.9000
13.9450,Stabilizing on Target (t = 2.4s),2.4450,0.00285,0.51,"[1, 2, 3, 4, 5, 6]",0.0021,13.9500
13.9950,Stabilizing on Target (t = 2.5s),2.4950,0.00271,0.50,"[1, 3, 4, 5, 6]",0.0022,14.0000
14.0450,Stabilizing on Target (t = 2.5s),2.5450,0.00259,0.49,"[1, 2, 3, 4, 5, 6]",0.0022,14.0500
14.0950,Stabilizing on Target (t = 2.6s),2.5950,0.00250,0.48,"[1, 2, 3, 4, 5, 6]",0.0022,14.1000
14.1450,Stabilizing on Target (t = 2.6s),2.6450,0.00241,0.47,"[1, 2, 3, 4, 5, 6]",0.0021,14.1500
14.1950,Stabilizing on Target (t = 2.7s),2.6950,0.00232,0.46,"[1, 2, 3, 4, 5, 6]",0.0021,14.2000
14.2450,Stabilizing on Target (t = 2.7s),2.7450,0.00223,0.45,"[1, 2, 3, 4, 5, 6]",0.0021,14.2500
14.2950,Stabilizing on Target (t = 2.8s),2.7950,0.00215,0.44,"[1, 2, 3, 4, 5, 6]",0.0021,14.3000
14.3450,Stabilizing on Target (t = 2.8s),2.8450,0.00207,0.43,"[1, 2, 3, 4, 5, 6]",0.0021,14.3500
14.3950,Stabilizing on Target (t = 2.9s),2.8950,0.00199,0.42,"[1, 2, 3, 4, 5, 6]",0.0021,14.4000
14.4450,Stabilizing on Target (t = 2.9s),2.9450,0.00191,0.41,"[1, 2, 3, 4, 5, 6]",0.0021,14.4500
14.4950,Stabilizing on Target (t = 3.0s),2.9950,0.00184,0.40,"[1, 2, 3, 4, 5, 6]",0.0021,14.5000
14.5450,Stabilizing on Target (t = 3.0s),3.0450,0.00177,0.39,"[1, 2, 3, 5, 6]",0.0022,14.5500
14.5950,Stabilizing on Target (t = 3.1s),3.0950,0.00174,0.38,"[2, 3, 4, 5, 6]",0.0021,14.6000
14.6450,Stabilizing on Target (t = 3.1s),3.1450,0.00172,0.38,"[1, 2, 3, 4, 5, 6]",0.0021,14.6500
14.6950,Stabilizing on Target (t = 3.2s),3.1950,0.00166,0.37,"[1, 2, 3, 4, 5, 6]",0.0021,14.7000
14.7450,Stabilizing on Target (t = 3.2s),3.2450,0.00160,0.36,"[1, 2, 3, 4, 5, 6]",0.0021,14.7500
14.7950,Stabilizing on Target (t = 3.3s),3.2950,0.00155,0.35,"[1, 2, 3, 4, 5, 6]",0.0021,14.8000
14.8450,Stabilizing on Target (t = 3.3s),3.3450,0.00150,0.34,"[1, 3, 4, 5, 6]",0.0021,14.8500
14.8950,Stabilizing on Target (t = 3.4s),3.3950,0.00149,0.34,"[1, 2, 4, 5]",0.0021,14.9000
14.9450,Stabilizing on Target (t = 3.4s),3.4450,0.00147,0.33,"[1, 2, 3, 4, 6]",0.0022,14.9500
14.9950,Stabilizing on Target (t = 3.5s),3.4950,0.00140,0.32,"[1, 2, 3, 4, 5, 6]",0.0022,15.0000
15.0450,Stabilizing on Target (t = 3.5s),3.5450,0.00132,0.32,"[1, 2, 3, 4, 5, 6]",0.0022,15.0500
15.0950,Stabilizing on Target (t = 3.6s),3.5950,0.00124,0.31,"[1, 2, 3, 5, 6]",0.0021,15.1000
15.1450,Stabilizing on Target (t = 3.6s),3.6450,0.00121,0.30,"[2, 3, 4, 5, 6]",0.0021,15.1500
15.1950,Stabilizing on Target (t = 3.7s),3.6950,0.00119,0.30,"[1, 2, 3, 4, 5, 6]",0.0022,15.2000
15.2450,Stabilizing on Target (t = 3.7s),3.7450,0.00114,0.29,"[1, 3, 4, 5, 6]",0.0021,15.2500
15.2950,Stabilizing on Target (t = 3.8s),3.7950,0.00113,0.28,"[1, 2, 4, 5, 6]",0.0022,15.3000
15.3450,Stabilizing on Target (t = 3.8s),3.8450,0.00110,0.28,"[1, 2, 3, 4, 5, 6]",0.0021,15.3500
15.3950,Stabilizing on Target (t = 3.9s),3.8950,0.00102,0.27,"[1, 2, 3, 5, 6]",0.0021,15.4000
15.4450,Stabilizing on Target (t = 3.9s),3.9450,0.00099,0.27,"[2, 3, 4, 5, 6]",0.0021,15.4500
15.4950,Stabilizing on Target (t = 4.0s),3.9950,0.00097,0.26,"[1, 3, 4, 5, 6]",0.0022,15.5000
15.5450,Stabilizing on Target (t = 4.0s),4.0450,0.00096,0.25,"[1, 2, 4, 5]",0.0014,15.5500
15.5950,Stabilizing on Target (t = 4.1s),4.0950,0.00094,0.25,"[2, 3, 4, 6]",0.0022,15.6000
15.6450,Stabilizing on Target (t = 4.1s),4.1450,0.00083,0.24,"[1, 3, 5, 6]",0.0021,15.6500
15.6950,Stabilizing on Target (t = 4.2s),4.1950,0.00077,0.24,"[1, 2, 3, 4, 5, 6]",0.0022,15.7000
15.7450,Stabilizing on Target (t = 4.2s),4.2450,0.00079,0.23,"[1, 2, 3, 4, 5, 6]",0.0022,15.7500
15.7950,Stabilizing on Target (t = 4.3s),4.2950,0.00081,0.23,"[2, 4, 5, 6]",0.0013,15.8000
15.8450,Stabilizing on Target (t = 4.3s),4.3450,0.00075,0.22,"[1, 3, 5, 6]",0.0013,15.8500
15.8950,Stabilizing on Target (t = 4.4s),4.3950,0.00069,0.22,"[1, 2, 3, 4, 5, 6]",0.0013,15.9000
15.9450,Stabilizing on Target (t = 4.4s),4.4450,0.00071,0.21,"[1, 2, 4, 5]",0.0013,15.9500
15.9950,Stabilizing on Target (t = 4.5s),4.4950,0.00069,0.21,"[2, 3, 6]",0.0013,16.0000
16.0450,Stabilizing on Target (t = 4.5s),4.5450,0.00063,0.20,"[1, 3, 4, 5, 6]",0.0013,16.0500
16.0950,Stabilizing on Target (t = 4.6s),4.5950,0.00062,0.20,"[1, 2, 4, 5, 6]",0.0013,16.1000
16.1450,Stabilizing on Target (t = 4.6s),4.6450,0.00059,0.20,"[1, 2, 3, 5, 6]",0.0013,16.1500
16.1950,Stabilizing on Target (t = 4.7s),4.6950,0.00056,0.19,"[2, 3, 4, 5, 6]",0.0013,16.2000
16.2450,Stabilizing on Target (t = 4.7s),4.7450,0.00055,0.19,"[1, 4, 5, 6]",0.0013,16.2500
16.2950,Stabilizing on Target (t = 4.8s),4.7950,0.00049,0.18,"[1, 2, 3, 5, 6]",0.0013,16.3000
16.3450,Stabilizing on Target (t = 4.8s),4.8450,0.00047,0.18,"[1, 2, 3, 4, 5]",0.0013,16.3500
16.3950,Stabilizing on Target (t = 4.9s),4.8950,0.00049,0.18,"[1, 2, 4, 6]",0.0013,16.4000
16.4450,Stabilizing on Target (t = 4.9s),4.9450,0.00047,0.17,"[1, 2, 3, 5, 6]",0.0013,16.4500
16.4950,Stabilizing on Target (t = 5.0s),4.9950,0.00045,0.17,"[2, 3, 4, 5, 6]",0.0013,16.5000
16.5450,Stabilizing on Target (t = 5.0s),5.0450,0.00043,0.16,"[1, 3, 4, 5, 6]",0.0013,16.5500
16.5950,Stabilizing on Target (t = 5.1s),5.0950,0.00043,0.16,"[1, 2, 4, 5]",0.0013,16.6000
16.6450,Stabilizing on Target (t = 5.1s),5.1450,0.00040,0.16,"[1, 2, 3, 6]",0.0013,16.6500
16.6950,Stabilizing on Target (t = 5.2s),5.1950,0.00037,0.15,"[1, 2, 3, 4, 5, 6]",0.0013,16.7000
16.7450,Stabilizing on Target (t = 5.2s),5.2450,0.00040,0.15,"[2, 3, 4, 5, 6]",0.0013,16.7500
16.7950,Stabilizing on Target (t = 5.3s),5.2950,0.00039,0.15,"[1, 4, 5, 6]",0.0013,16.8000
16.8450,Stabilizing on Target (t = 5.3s),5.3450,0.00033,0.14,"[1, 2, 3, 5, 6]",0.0013,16.8500
16.8950,Stabilizing on Target (t = 5.4s),5.3950,0.00031,0.14,"[1, 2, 3, 4, 5]",0.0013,16.9000
16.9450,Stabilizing on Target (t = 5.4s),5.4450,0.00033,0.14,"[1, 2, 3, 4, 6]",0.0013,16.9500
16.9950,Stabilizing on Target (t = 5.5s),5.4950,0.00035,0.13,"[1, 2, 3, 4, 5, 6]",0.0013,17.0000
17.0450,Stabilizing on Target (t = 5.5s),5.5450,0.00038,0.13,"[2, 4, 5, 6]",0.0013,17.0500
17.0950,Stabilizing on Target (t = 5.6s),5.5950,0.00032,0.13,"[1, 3, 5, 6]",0.0013,17.1000
17.1450,Stabilizing on Target (t = 5.6s),5.6450,0.00027,0.13,"[1, 2, 3, 4, 5]",0.0013,17.1500
17.1950,Stabilizing on Target (t = 5.7s),5.6950,0.00028,0.12,"[1, 2, 3, 4, 6]",0.0013,17.2000
17.2450,Stabilizing on Target (t = 5.7s),5.7450,0.00030,0.12,"[1, 2, 3, 4, 5, 6]",0.0013,17.2500
17.2950,Stabilizing on Target (t = 5.8s),5.7950,0.00033,0.12,"[1, 2, 4, 5, 6]",0.0014,17.3000
17.3450,Stabilizing on Target (t = 5.8s),5.8450,0.00031,0.12,"[1, 2, 3, 5, 6]",0.0013,17.3500
17.3950,Stabilizing on Target (t = 5.9s),5.8950,0.00030,0.11,"[2, 3, 4, 5]",0.0013,17.4000
17.4450,Stabilizing on Target (t = 5.9s),5.9450,0.00027,0.11,"[1, 3, 4, 6]",0.0013,17.4500
17.4950,Stabilizing on Target (t = 6.0s),5.9950,0.00025,0.11,"[1, 2, 3, 4, 5, 6]",0.0013,17.5000
17.5450,Stabilizing on Target (t = 6.0s),6.0450,0.00028,0.11,"[1, 2, 3, 4, 5, 6]",0.0013,17.5500
17.5950,Stabilizing on Target (t = 6.1s),6.0950,0.00031,0.10,"[1, 2, 4, 5, 6]",0.0013,17.6000
17.6450,Stabilizing on Target (t = 6.1s),6.1450,0.00029,0.10,"[1, 2, 3, 5, 6]",0.0013,17.6500
17.6950,Stabilizing on Target (t = 6.2s),6.1950,0.00029,0.10,"[2, 3, 4, 5]",0.0021,17.7000
17.7450,Stabilizing on Target (t = 6.2s),6.2450,0.00025,0.10,"[1, 3, 4, 6]",0.0012,17.7500
17.7950,Stabilizing on Target (t = 6.3s),6.2950,0.00024,0.09,"[1, 2, 3, 4, 5, 6]",0.0013,17.8000
17.8450,Stabilizing on Target (t = 6.3s),6.3450,0.00027,0.09,"[1, 2, 3, 4, 5, 6]",0.0013,17.8500
17.8950,Stabilizing on Target (t = 6.4s),6.3950,0.00030,0.09,"[1, 2, 4, 5, 6]",0.0013,17.9000
17.9450,Stabilizing on Target (t = 6.4s),6.4450,0.00028,0.09,"[1, 2, 3, 5, 6]",0.0021,17.9500
17.9950,Stabilizing on Target (t = 6.5s),6.4950,0.00027,0.09,"[1, 2, 3, 4, 5]",0.0022,18.0000
18.0450,Stabilizing on Target (t = 6.5s),6.5450,0.00028,0.08,"[2, 3, 4, 6]",0.0013,18.0500
18.0950,Stabilizing on Target (t = 6.6s),6.5950,0.00025,0.08,"[1, 3, 4, 5, 6]",0.0013,18.1000
18.1450,Stabilizing on Target (t = 6.6s),6.6450,0.00025,0.08,"[1, 2, 4, 5, 6]",0.0013,18.1500
18.1950,Stabilizing on Target (t = 6.7s),6.6950,0.00024,0.08,"[1, 2, 3, 5, 6]",0.0023,18.2000
18.2450,Stabilizing on Target (t = 6.7s),6.7450,0.00023,0.08,"[1, 2, 3, 4, 5]",0.0021,18.2500
18.2950,Stabilizing on Target (t = 6.8s),6.7950,0.00023,0.08,"[1, 2, 3, 4, 6]",0.0013,18.3000
18.3450,Stabilizing on Target (t = 6.8s),6.8450,0.00025,0.07,"[1, 2, 3, 4, 5, 6]",0.0013,18.3500
18.3950,Stabilizing on Target (t = 6.9s),6.8950,0.00028,0.07,"[2, 3, 4, 5, 6]",0.0013,18.4000
18.4450,Stabilizing on Target (t = 6.9s),6.9450,0.00027,0.07,"[1, 4, 5, 6]",0.0021,18.4500
18.4950,Stabilizing on Target (t = 7.0s),6.9950,0.00023,0.07,"[1, 2, 3, 5]",0.0021,18.5000
18.5450,Stabilizing on Target (t = 7.0s),7.0450,0.00019,0.07,"[1, 2, 3, 4, 6]",0.0013,18.5500
18.5950,Stabilizing on Target (t = 7.1s),7.0950,0.00020,0.07,"[1, 2, 3, 4, 5, 6]",0.0013,18.6000
18.6450,Stabilizing on Target (t = 7.1s),7.1450,0.00023,0.07,"[1, 2, 3, 4, 5, 6]",0.0013,18.6500
18.6950,Stabilizing on Target (t = 7.2s),7.1950,0.00026,0.06,"[1, 2, 3, 4, 5, 6]",0.0013,18.7000
18.7450,Stabilizing on Target (t = 7.2s),7.2450,0.00030,0.06,"[1, 2, 4, 5]",0.0021,18.7500
18.7950,Stabilizing on Target (t = 7.3s),7.2950,0.00026,0.06,"[2, 3, 6]",0.0013,18.8000
18.8450,Stabilizing on Target (t = 7.3s),7.3450,0.00019,0.06,"[1, 3, 4, 5, 6]",0.0013,18.8500
18.8950,Stabilizing on Target (t = 7.4s),7.3950,0.00019,0.06,"[1, 2, 3, 4, 5, 6]",0.0013,18.9000
18.9450,Stabilizing on Target (t = 7.4s),7.4450,0.00022,0.06,"[1, 2, 3, 4, 5, 6]",0.0013,18.9500
18.9950,Stabilizing on Target (t = 7.5s),7.4950,0.00025,0.06,"[1, 2, 3, 4, 5]",0.0023,19.0000
19.0450,Stabilizing on Target (t = 7.5s),7.5450,0.00026,0.05,"[1, 2, 4, 6]",0.0013,19.0500
19.0950,Stabilizing on Target (t = 7.6s),7.5950,0.00023,0.05,"[1, 2, 3, 5, 6]",0.0013,19.1000
19.1450,Stabilizing on Target (t = 7.6s),7.6450,0.00022,0.05,"[1, 2, 3, 4, 5, 6]",0.0013,19.1500
19.1950,Stabilizing on Target (t = 7.7s),7.6950,0.00025,0.05,"[2, 3, 4, 5, 6]",0.0013,19.2000
19.2450,Stabilizing on Target (t = 7.7s),7.7450,0.00024,0.05,"[1, 3, 4, 5]",0.0022,19.2500
19.2950,Stabilizing on Target (t = 7.8s),7.7950,0.00022,0.05,"[1, 2, 4, 6]",0.0013,19.3000
19.3450,Stabilizing on Target (t = 7.8s),7.8450,0.00018,0.05,"[1, 2, 3, 5, 6]",0.0013,19.3500
19.3950,Stabilizing on Target (t = 7.9s),7.8950,0.00017,0.05,"[1, 2, 3, 4, 5, 6]",0.0013,19.4000
19.4450,Stabilizing on Target (t = 7.9s),7.9450,0.00020,0.05,"[1, 2, 3, 4, 5, 6]",0.0013,19.4500
19.4950,Stabilizing on Target (t = 8.0s),7.9950,0.00024,0.04,"[1, 2, 3, 4, 5]",0.0021,19.5000
19.5450,Stabilizing on Target (t = 8.0s),8.0450,0.00025,0.04,"[2, 3, 4, 6]",0.0013,19.5500
19.5950,Stabilizing on Target (t = 8.1s),8.0950,0.00022,0.04,"[1, 4, 5, 6]",0.0013,19.6000
19.6450,Stabilizing on Target (t = 8.1s),8.1450,0.00017,0.04,"[1, 2, 3, 5, 6]",0.0013,19.6500
19.6950,Stabilizing on Target (t = 8.2s),8.1950,0.00016,0.04,"[1, 2, 3, 4, 5, 6]",0.0013,19.7000
19.7450,Stabilizing on Target (t = 8.2s),8.2450,0.00020,0.04,"[1, 2, 3, 4, 5]",0.0022,19.7500
19.7950,Stabilizing on Target (t = 8.3s),8.2950,0.00020,0.04,"[1, 2, 3, 4, 6]",0.0013,19.8000
19.8450,Stabilizing on Target (t = 8.3s),8.3450,0.00021,0.04,"[1, 2, 3, 4, 5, 6]",0.0013,19.8500
19.8950,Stabilizing on Target (t = 8.4s),8.3950,0.00024,0.04,"[1, 2, 3, 4, 5, 6]",0.0014,19.9000
19.9450,Stabilizing on Target (t = 8.4s),8.4450,0.00027,0.04,"[2, 4, 5, 6]",0.0013,19.9500
19.9950,Stabilizing on Target (t = 8.5s),8.4950,0.00023,0.04,"[1, 3, 5, 6]",0.0021,20.0000
20.0450,Stabilizing on Target (t = 8.5s),8.5450,0.00019,0.03,"[1, 2, 3, 4, 5]",0.0022,20.0500
20.0950,Stabilizing on Target (t = 8.6s),8.5950,0.00019,0.03,"[1, 2, 3, 4, 6]",0.0022,20.1000
20.1450,Stabilizing on Target (t = 8.6s),8.6450,0.00019,0.03,"[1, 2, 3, 4, 5, 6]",0.0014,20.1500
20.1950,Stabilizing on Target (t = 8.7s),8.6950,0.00023,0.03,"[1, 2, 3, 4, 5, 6]",0.0013,20.2000
20.2450,Stabilizing on Target (t = 8.7s),8.7450,0.00026,0.03,"[1, 2, 4, 5]",0.0022,20.2500
20.2950,Stabilizing on Target (t = 8.8s),8.7950,0.00023,0.03,"[1, 2, 3, 6]",0.0014,20.3000
20.3450,Stabilizing on Target (t = 8.8s),8.8450,0.00021,0.03,"[2, 3, 4, 5, 6]",0.0013,20.3500
20.3950,Stabilizing on Target (t = 8.9s),8.8950,0.00019,0.03,"[1, 3, 4, 5, 6]",0.0013,20.4000
20.4450,Stabilizing on Target (t = 8.9s),8.9450,0.00018,0.03,"[1, 2, 3, 4, 5, 6]",0.0013,20.4500
20.4950,Stabilizing on Target (t = 9.0s),8.9950,0.00022,0.03,"[1, 2, 3, 4, 5, 6]",0.0021,20.5000
20.5450,Stabilizing on Target (t = 9.0s),9.0450,0.00025,0.03,"[1, 2, 4, 5]",0.0021,20.5500
20.5950,Stabilizing on Target (t = 9.1s),9.0950,0.00021,0.03,"[1, 2, 3, 6]",0.0013,20.6000
20.6450,Stabilizing on Target (t = 9.1s),9.1450,0.00019,0.03,"[1, 2, 3, 4, 5, 6]",0.0013,20.6500
20.6950,Stabilizing on Target (t = 9.2s),9.1950,0.00022,0.03,"[1, 2, 3, 4, 5, 6]",0.0013,20.7000
20.7450,Stabilizing on Target (t = 9.2s),9.2450,0.00025,0.03,"[2, 3, 4, 5, 6]",0.0021,20.7500
20.7950,Stabilizing on Target (t = 9.3s),9.2950,0.00024,0.02,"[1, 4, 5]",0.0021,20.8000
20.8450,Stabilizing on Target (t = 9.3s),9.3450,0.00017,0.02,"[1, 2, 3, 6]",0.0012,20.8500
20.8950,Stabilizing on Target (t = 9.4s),9.3950,0.00014,0.02,"[1, 2, 3, 4, 5, 6]",0.0012,20.9000
20.9450,Stabilizing on Target (t = 9.4s),9.4450,0.00017,0.02,"[1, 2, 3, 4, 5, 6]",0.0013,20.9500
20.9950,Stabilizing on Target (t = 9.5s),9.4950,0.00021,0.02,"[1, 2, 3, 4, 5, 6]",0.0021,21.0000
21.0450,Stabilizing on Target (t = 9.5s),9.5450,0.00024,0.02,"[1, 2, 3, 4, 5]",0.0021,21.0500
21.0950,Stabilizing on Target (t = 9.6s),9.5950,0.00024,0.02,"[2, 4, 6]",0.0013,21.1000
21.1450,Stabilizing on Target (t = 9.6s),9.6450,0.00017,0.02,"[1, 3, 5, 6]",0.0013,21.1500
21.1950,Stabilizing on Target (t = 9.7s),9.6950,0.00013,0.02,"[1, 2, 3, 4, 5, 6]",0.0013,21.2000
21.2450,Stabilizing on Target (t = 9.7s),9.7450,0.00016,0.02,"[1, 2, 3, 4, 5, 6]",0.0021,21.2500
21.2950,Stabilizing on Target (t = 9.8s),9.7950,0.00020,0.02,"[1, 2, 3, 4, 5]",0.0021,21.3000
21.3450,Stabilizing on Target (t = 9.8s),9.8450,0.00020,0.02,"[1, 2, 3, 4, 6]",0.0013,21.3500
21.3950,Stabilizing on Target (t = 9.9s),9.8950,0.00021,0.02,"[1, 2, 3, 4, 5, 6]",0.0013,21.4000
21.4450,Stabilizing on Target (t = 9.9s),9.9450,0.00024,0.02,"[1, 2, 4, 5, 6]",0.0013,21.4500
21.4950,Stabilizing on Target (t = 10.0s),9.9950,0.00024,0.02,"[1, 2, 3, 5, 6]",0.0021,21.5000
21.5450,Stabilizing on Target (t = 10.0s),10.0450,0.00024,0.02,"[2, 3, 4, 5]",0.0022,21.5500
